ID_Pedido,Data_Venda,Nome_Produto,Categoria,Quantidade,Preco_Unitario,Valor_Total,Nome_Cliente,Estado,Email,Metodo_Pagamento
10613840-9f78-4b0e-9925-0a590adb042b,2022-06-10 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,1,4906.28,4906.28,Gustavo Carvalho,SE,gustavo.carvalho@teste.br,Cartão de Crédito
bf5a0a1c-d305-49bb-affa-5ccbab2c05fb,2022-12-12 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,5,1286.2,6431.0,Carlos Barbosa,PB,carlos.barbosa@teste.br,Cartão de Crédito
68ebc8c7-4bcd-4ad0-a0aa-3941cf7c4dae,2022-05-22 00:00:00,Moletom com Capuz,Roupas,4,2194.71,8778.84,Julia Souza,ES,julia.souza@teste.br,Transferência Bancária
db33f960-29b1-4dcc-bf1d-63a38975e967,2024-06-05 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,3291.6,3291.6,Otávio Costa,DF,otávio.costa@web.org,Transferência Bancária
227ee048-9943-4673-8e5a-07ffdb0733f9,2024-11-25 00:00:00,Calça Jeans Slim,Roupas,5,3366.86,16834.3,Larissa Lima,SE,larissa.lima@mail.net,PIX
3e65430d-6767-4700-837d-50f8ccc28aec,2022-03-23 00:00:00,Poemas ao Luar,Livros,4,1943.25,7773.0,Patrícia Castro,PA,patrícia.castro@mail.net,PIX
e9c16267-3f8d-4adb-91bc-bca3206202c8,2023-10-07 00:00:00,Jaqueta de Couro,Roupas,2,603.04,1206.08,Daniela Almeida,TO,daniela.almeida@web.org,Boleto Bancário
b0e558f8-79e8-4448-a806-e537957174ff,2024-10-30 00:00:00,História da Arte,Livros,5,4256.2,21281.0,Daniela Ribeiro,SE,daniela.ribeiro@example.com,PIX
6f2019b4-6007-4481-bca3-78157fb9cf5f,2024-01-06 00:00:00,Kit de Pesca Completo,Esportes e Lazer,5,2317.92,11589.6,Natália Costa,MS,natália.costa@web.org,PIX
63d5f58a-108e-463f-bb5c-8def83e69db2,2024-07-22 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,4902.03,4902.03,Ana Mendes,PA,ana.mendes@mail.net,Cartão de Crédito
6c992806-1ef0-4e19-b20c-ea99a21406cf,2024-08-28 00:00:00,Aventuras em Marte,Livros,4,220.91,883.64,Fernanda Santos,AC,fernanda.santos@teste.br,Cartão de Crédito
05d96437-7118-4ca7-b0dd-ae9c3a0ee258,2022-10-31 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,5,2344.14,11720.7,Marcos Oliveira,PI,marcos.oliveira@web.org,PayPal
9a71ff28-2fd0-40ac-bec6-97f7d9261e11,2022-09-10 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,4280.48,21402.4,Patrícia Dias,RR,patrícia.dias@email.com,PayPal
88367fa2-ccd9-4790-923b-990b09180241,2023-07-21 00:00:00,O Segredo do Vale,Livros,4,-4791.16,19164.64,Gustavo Martins,AM,gustavo.martins@teste.br,Boleto Bancário
47684a32-8822-450e-9d83-994e215a764a,2024-02-26 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,5,2265.76,11328.8,Bruno Carvalho,PR,bruno.carvalho@example.com,Transferência Bancária
2c166738-74ed-4959-ba92-e50763cf5e36,2022-04-23 00:00:00,Moletom com Capuz,Roupas,3,552.81,1681.13,Thiago Ferreira,BA,thiago.ferreira@email.com,PIX
8ac54eb2-65a7-4f30-b4a7-16627622c012,2023-11-23 00:00:00,O Segredo do Vale,Livros,3,3353.13,10059.39,Marcos Mendes,AC,marcos.mendes@email.com,Transferência Bancária
3c7e9f8f-6184-4a82-86c1-677b188f24dd,2022-07-09 00:00:00,Poemas ao Luar,Livros,5,2254.57,11272.85,Patrícia Carvalho,MS,patrícia.carvalho@example.com,Transferência Bancária
25e8901b-e6fa-458f-932d-2c210e850072,2023-09-06 00:00:00,Tênis de Corrida,Esportes e Lazer,3,3010.88,9032.64,Otávio Santos,PI,otávio.santos@teste.br,PayPal
0d4d2b36-3301-43c9-b04e-812a031e6512,2023-06-12 00:00:00,O Segredo do Vale,Livros,4,4072.01,16288.04,Marcos Nunes,PR,marcos.nunes@email.com,PayPal
725e9046-4479-4bef-a669-44dadf5e3cbc,2022-11-04 00:00:00,O Segredo do Vale,Livros,1,4450.66,4450.66,Larissa Dias,CE,larissa.dias@email.com,PIX
c41d8a14-9c03-4f8b-9a73-d16556be8e00,2022-10-03 00:00:00,Laptop Pro,Eletrônicos,5,1465.41,7327.05,Thiago Mendes,BA,thiago.mendes@email.com,PayPal
84e41fd7-c36c-47ad-8cd3-8a4e2e9ebda6,2022-02-22 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,2,4778.62,9557.24,Bruno Gonçalves,PI,bruno.gonçalves@mail.net,Cartão de Crédito
3187a26b-9400-41dd-a201-c1bf126902b2,2023-08-24 00:00:00,Smartwatch Fit,Eletrônicos,3,981.26,2943.78,Carlos Santos,GO,carlos.santos@web.org,Transferência Bancária
13d7260f-b481-4f9d-b9ca-fe1196d38fda,2023-04-02 00:00:00,Jaqueta de Couro,Roupas,2,2830.82,5661.64,Thiago Ferreira,RN,thiago.ferreira@mail.net,Boleto Bancário
a3cbb131-bd4c-4eec-80ca-244a72410bae,2024-01-27 00:00:00,Camiseta Básica,Roupas,3,-3452.18,10356.54,Thiago Oliveira,CE,thiago.oliveira@mail.net,PayPal
8a57ea5d-759b-411c-95cf-b64734cce9a7,2022-05-22 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,4,3420.09,13680.36,Natália Almeida,MG,natália.almeida@web.org,PIX
c6401936-8634-4b2a-88cb-074ce01d65c1,2023-05-10 00:00:00,História da Arte,Livros,4,4147.87,16591.48,Julia Castro,SC,julia.castro@teste.br,Cartão de Crédito
c8f2123c-c239-4569-9f75-ce973f7a7419,2023-07-26 00:00:00,Vestido Floral,Roupas,5,4267.25,21336.25,Gustavo Dias,PB,gustavo.dias@mail.net,PayPal
66f0f5a4-cce6-4b85-9b28-9ea2bd5481e8,2024-12-09 00:00:00,Jaqueta de Couro,Roupas,5,-1363.81,6819.05,Thiago Lima,SE,thiago.lima@mail.net,Boleto Bancário
d7ac9b4b-e251-4287-ad52-e4e0f3c386dc,2024-07-24 00:00:00,Liquidificador Turbo,Casa e Cozinha,4,824.84,3299.36,Ana Mendes,PE,ana.mendes@email.com,Transferência Bancária
c15ccd5d-526d-4cf0-a259-7a275b89962c,2023-04-09 00:00:00,Smartwatch Fit,Eletrônicos,4,2280.84,9123.36,Sofia Lima,PI,sofia.lima@teste.br,PIX
a62abda2-fb29-40ba-860d-81e5974a389d,2023-12-29 00:00:00,Barraca de Camping,Esportes e Lazer,1,1945.34,1945.34,Helena Nunes,DF,helena.nunes@teste.br,PayPal
d5744f61-542e-41f6-9f75-1b8391c66f62,2023-05-19 00:00:00,Laptop Pro,Eletrônicos,2,2028.56,4057.12,Julia Oliveira,TO,julia.oliveira@web.org,Cartão de Crédito
894c3826-fe77-4633-84a9-091177a7d6dd,2023-09-22 00:00:00,Smartwatch Fit,Eletrônicos,3,4278.96,12836.88,Marcos Almeida,PB,marcos.almeida@email.com,Boleto Bancário
8e9b6b6e-609e-4200-b988-2d8de44045c4,2024-06-26 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,3,4700.34,13446.84,Kaique Ribeiro,ES,kaique.ribeiro@teste.br,Cartão de Crédito
c2c13e1d-80d7-4f23-a4b9-d29ff2ef66ea,2023-12-26 00:00:00,Smartwatch Fit,Eletrônicos,3,2047.86,6143.58,Julia Gonçalves,MS,julia.gonçalves@email.com,Cartão de Crédito
4c023927-630b-43ea-86af-7aa517a39099,2022-07-31 00:00:00,Poemas ao Luar,Livros,1,2562.46,2562.46,Marcos Mendes,GO,marcos.mendes@web.org,PayPal
dbe0dc7b-8d48-45c0-ad8d-975ca2bf5677,2024-10-22 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,2064.49,10322.45,Larissa Ribeiro,SE,larissa.ribeiro@example.com,PIX
ee5df80a-3df5-43c9-aeff-9e1e38f6848b,2024-06-29 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,4,267.31,1069.24,Marcos Ribeiro,RJ,marcos.ribeiro@email.com,PIX
9a34deee-0b41-4f18-bf3c-1f710dcabc07,2022-03-11 00:00:00,Aventuras em Marte,Livros,4,2862.66,11450.64,Rafael Martins,AL,rafael.martins@teste.br,PayPal
284ce06b-fbb2-41e5-92b0-e9443a725be4,2024-03-08 00:00:00,Vestido Floral,Roupas,5,4514.16,22570.8,Patrícia Almeida,PA,patrícia.almeida@web.org,PayPal
fac260df-dde9-4bc5-a401-fac050952b84,2023-03-16 00:00:00,Camiseta Básica,Roupas,5,408.02,2040.1,Igor Pereira,PR,igor.pereira@mail.net,Boleto Bancário
4de60666-27b6-4617-a474-497a89ac466f,2024-04-22 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,3,4407.39,13222.17,Valentina Rodrigues,CE,valentina.rodrigues@example.com,
f4f0ccdd-916b-4759-97bc-771c0f240859,2023-10-23 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,4,1632.2,6528.8,Ana Martins,SP,ana.martins@mail.net,PayPal
6507513d-da12-488b-89ba-654a5ff8b1d5,2023-10-16 00:00:00,O Segredo do Vale,Livros,3,993.14,2979.42,Sofia Santos,SC,,PayPal
5916c2b4-3577-4377-9e13-27835f898445,2022-08-23 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,5,4745.38,23726.9,Marcos Silva,PB,marcos.silva@web.org,Boleto Bancário
87ae5d97-9317-431d-88d5-de8290af07a8,2023-01-23 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,2,337.44,674.88,Natália Martins,PI,natália.martins@email.com,Transferência Bancária
d1209149-52ca-44a7-b186-6b46e03f3e6f,2024-11-28 00:00:00,História da Arte,Livros,5,2123.19,10615.95,Daniela Nunes,PB,daniela.nunes@email.com,PIX
19abf508-62af-4e64-bd9a-364aee3941a7,2022-09-02 00:00:00,Jaqueta de Couro,Roupas,2,2195.03,4390.06,Sofia Rodrigues,PR,sofia.rodrigues@teste.br,Transferência Bancária
393d6770-bf31-4fae-8d96-53b815bd775b,2022-02-20 00:00:00,O Segredo do Vale,Livros,2,3270.77,6541.54,Natália Dias,SC,natália.dias@email.com,PIX
12b533ba-6b43-4d73-9780-ce1507b71a0c,2023-12-05 00:00:00,Poemas ao Luar,Livros,3,4990.75,14972.25,Sofia Mendes,DF,sofia.mendes@email.com,PIX
c680d081-536a-4991-b187-c5f29c023a77,2024-01-16 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,5,97.29,486.45,Julia Silva,ES,julia.silva@example.com,PIX
d5d65137-703f-486f-adbe-749ec751d2e1,2024-08-11 00:00:00,O Segredo do Vale,Livros,1,4414.03,4414.03,Thiago Nunes,TO,thiago.nunes@mail.net,PayPal
03b51aa5-34f3-43bf-92f8-2e0453e9fd28,2023-09-01 00:00:00,Tablet Max,Eletrônicos,3,4850.8,14552.4,Kaique Carvalho,MS,kaique.carvalho@example.com,Cartão de Crédito
4b1f822e-ee8d-4f6d-ad18-e9f714e90c62,2022-03-24 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,2,4445.16,8890.32,Valentina Dias,RR,valentina.dias@email.com,Transferência Bancária
20ab9c92-b89b-4901-a87f-4f7a622703f3,2022-12-23 00:00:00,Calça Jeans Slim,Roupas,2,982.36,1964.72,Thiago Souza,RR,thiago.souza@email.com,Boleto Bancário
b897b0bd-12d3-48e1-bfd4-d35e6e58e766,2022-02-21 00:00:00,Tablet Max,Eletrônicos,2,4024.02,8048.04,Natália Martins,MA,natália.martins@teste.br,Cartão de Crédito
8674603c-b8e8-4220-b69a-237c31d81adc,2022-10-15 00:00:00,Calça Jeans Slim,Roupas,5,4518.5,22592.5,Bruno Lima,TO,bruno.lima@example.com,Transferência Bancária
909eee12-8fa3-4d90-8378-6977d2caacfa,2022-02-28 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,3,2633.48,7900.44,Valentina Barbosa,SC,valentina.barbosa@web.org,PIX
b1ab904e-1f5c-44d8-a450-5db51f4d8435,2024-08-14 00:00:00,Barraca de Camping,Esportes e Lazer,2,3494.15,6988.3,Igor Costa,CE,igor.costa@example.com,PIX
1393dc57-c1aa-4d16-9a80-a2d1de56c802,2024-12-24 00:00:00,Barraca de Camping,Esportes e Lazer,5,1956.97,9784.85,Patrícia Silva,BA,patrícia.silva@web.org,PayPal
83288b8a-8c4f-4717-8f7d-0cae339b094f,2023-06-26 00:00:00,Kit de Pesca Completo,Esportes e Lazer,4,4578.76,18315.04,Thiago Santos,SC,thiago.santos@email.com,Transferência Bancária
498d67c8-e834-4271-9447-acf5bd00ec24,2023-09-05 00:00:00,Tablet Max,Eletrônicos,1,3508.61,3508.61,Larissa Dias,RS,larissa.dias@email.com,Boleto Bancário
5253907d-1852-4f6a-bd2a-98195349b72c,2023-08-28 00:00:00,Barraca de Camping,Esportes e Lazer,5,2706.03,13530.15,Marcos Barbosa,CE,,PIX
b1ad7a08-7b34-4159-94d3-e944d11fa97f,2024-12-23 00:00:00,Tênis de Corrida,Esportes e Lazer,5,802.48,4012.4,Bruno Souza,AP,bruno.souza@web.org,Cartão de Crédito
68d3c841-7903-4751-ae12-f3b40b05ed1a,2023-09-21 00:00:00,Barraca de Camping,Esportes e Lazer,1,3252.36,3252.36,Bruno Mendes,PA,bruno.mendes@web.org,PIX
3ab352d0-2436-48fc-9017-7ca32209cd75,2023-10-15 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,4,666.31,2665.24,Fernanda Ferreira,CE,fernanda.ferreira@teste.br,PayPal
b72c18f0-a962-4e13-ba17-e63293fa1d02,2022-10-06 00:00:00,Smartwatch Fit,Eletrônicos,1,4344.78,4344.78,Eduardo Lima,RR,eduardo.lima@example.com,Transferência Bancária
3115d5bc-c1ee-4ba8-9ab4-7f3b221ba690,2024-06-25 00:00:00,Kit de Pesca Completo,Esportes e Lazer,1,3515.83,3515.83,Igor Mendes,TO,igor.mendes@mail.net,Transferência Bancária
86b74096-7f09-4905-992a-234bfcec4516,2022-11-05 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,4855.78,24278.9,Eduardo Silva,MT,eduardo.silva@teste.br,Cartão de Crédito
f17273d3-664f-4a22-92f4-5e43a1db2bf0,2023-01-06 00:00:00,Laptop Pro,Eletrônicos,5,4280.45,21402.25,Otávio Lima,TO,otávio.lima@example.com,PayPal
6e534ce4-53fc-40cb-813b-1e15ef031e9e,2023-10-18 00:00:00,História da Arte,Livros,5,1363.88,6819.4,Sofia Rodrigues,RR,sofia.rodrigues@teste.br,PIX
bf02ba87-df31-4f52-8f77-f149d89d6786,2022-05-15 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,1,3993.58,3993.58,Helena Santos,BA,,Cartão de Crédito
365b7342-790d-4f0f-b69f-093373329b2a,2023-01-02 00:00:00,Moletom com Capuz,Roupas,5,733.69,3668.45,Igor Rodrigues,BA,igor.rodrigues@email.com,PayPal
bd2faa72-3f17-413a-81e9-12ebaf6a4a88,2023-03-18 00:00:00,Cafeteira Express,Casa e Cozinha,3,1252.61,3757.83,Igor Costa,AP,,PIX
0341fc90-807f-4f18-89fd-1e44753e940a,2022-06-01 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,5,4583.09,22915.45,Daniela Gonçalves,RR,,Cartão de Crédito
eb0932bb-9480-4464-90d4-089008ddf2dc,2022-04-27 00:00:00,Laptop Pro,Eletrônicos,4,1709.24,6836.96,Marcos Souza,TO,,PIX
e5291e68-6af0-444d-abe4-a63cc1cebede,2024-10-27 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,2727.0,2727.0,Patrícia Souza,SC,patrícia.souza@teste.br,
640d2257-ec35-4c1d-9800-d652359ea5f7,2022-01-25 00:00:00,O Segredo do Vale,Livros,2,3906.33,7812.66,Rafael Mendes,RO,rafael.mendes@mail.net,PIX
35fc98fd-680f-4945-b72a-73cb230caa47,2024-07-07 00:00:00,Aventuras em Marte,Livros,5,4832.38,24161.9,Kaique Martins,RO,kaique.martins@teste.br,PIX
e0801f58-00e9-4247-8cc5-e3152434b352,2023-09-22 00:00:00,Tênis de Corrida,Esportes e Lazer,4,2356.36,9425.44,Julia Almeida,PR,julia.almeida@mail.net,PayPal
a5584ce4-63f6-4a63-9e4c-2de1c8a80bf8,2022-04-15 00:00:00,Liquidificador Turbo,Casa e Cozinha,3,116833.99999999999,3505.02,Gustavo Gonçalves,TO,gustavo.gonçalves@example.com,PayPal
70120e79-c07f-4f4a-acd5-8893b79cdf33,2023-10-22 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,4,2918.1,11672.4,Kaique Castro,PE,kaique.castro@example.com,Boleto Bancário
f13c1ce9-fc70-4b13-8172-dbc8a23a2f3c,2024-01-07 00:00:00,Poemas ao Luar,Livros,2,2417.26,4834.52,Rafael Gonçalves,RO,rafael.gonçalves@web.org,PayPal
fac6ae4b-d6ad-4848-87bb-208ed4bca391,2024-02-02 00:00:00,Tênis de Corrida,Esportes e Lazer,2,1330.9,2661.8,Daniela Rodrigues,AL,daniela.rodrigues@email.com,Boleto Bancário
493f904f-7126-4b9c-bdf1-20f7bf5948ab,2024-02-13 00:00:00,Vestido Floral,Roupas,3,453.52,1360.56,Julia Silva,PE,julia.silva@mail.net,Transferência Bancária
7dfe1364-dbdb-401e-95f4-18d2d707f275,2022-06-04 00:00:00,Smartwatch Fit,Eletrônicos,3,4007.04,12021.12,Bruno Mendes,GO,bruno.mendes@teste.br,Transferência Bancária
2e952e2f-505e-4972-a59b-2b9b0a6f3138,2024-12-05 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,5,2454.86,12274.3,Natália Santos,DF,natália.santos@email.com,PIX
54194bbd-6cca-4a89-bed7-cd99e7925d5a,2022-09-04 00:00:00,Tablet Max,Eletrônicos,4,3227.91,12911.64,Patrícia Pereira,CE,patrícia.pereira@example.com,Transferência Bancária
19b7e7fa-1822-4e2b-a7c0-1f8418422066,2022-07-08 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,3,2228.64,6685.92,Ana Santos,AP,ana.santos@email.com,PIX
2502ea8c-cdd0-4b87-a901-86a4387eeb38,2022-01-30 00:00:00,Calça Jeans Slim,Roupas,3,80.94,242.82,Sofia Almeida,RR,sofia.almeida@example.com,Boleto Bancário
51ac564e-0af5-40b8-9fba-79e3c0fe06a1,2022-10-30 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,3,2850.36,8551.08,Thiago Carvalho,SC,thiago.carvalho@email.com,Boleto Bancário
72773346-3f71-499d-b2b4-290040e080fe,2024-11-25 00:00:00,Camiseta Básica,Roupas,1,1596.09,1596.09,Carlos Ferreira,,carlos.ferreira@example.com,Boleto Bancário
98d8fa9a-31c7-4921-ae0e-561197f12ce1,2022-06-30 00:00:00,Cozinha para Iniciantes,Livros,2,1205.27,2410.54,Eduardo Santos,PE,eduardo.santos@mail.net,PIX
3e5cfff7-4b3b-4f48-8cbb-77b38ce7adfd,2024-01-18 00:00:00,Aventuras em Marte,Livros,4,3009.48,12037.92,Eduardo Almeida,PI,eduardo.almeida@web.org,PIX
11a86c74-d651-4168-9495-5a494e633058,2023-12-05 00:00:00,Poemas ao Luar,Livros,4,4817.16,19268.64,Sofia Castro,BA,sofia.castro@web.org,Boleto Bancário
3d12a5cf-d684-4f8f-992f-b459bde29488,2023-09-13 00:00:00,Calça Jeans Slim,Roupas,5,325.17,1625.85,Natália Dias,RJ,natália.dias@mail.net,Cartão de Crédito
204a6744-ef92-4f3f-87e4-7fbc8d01d3ea,2023-05-28 00:00:00,Vestido Floral,Roupas,2,1444.25,2888.5,Natália Santos,SE,natália.santos@email.com,Transferência Bancária
e8291d0b-2b3c-4f8a-a3e9-7d71dd50cd1c,2024-09-11 00:00:00,Smartphone XYZ,Eletrônicos,3,4035.42,12106.26,Daniela Dias,MS,daniela.dias@email.com,PayPal
d06e6b65-f230-44d6-bdad-4fb6f5ae48f6,2024-09-12 00:00:00,História da Arte,Livros,5,2885.02,14425.1,Eduardo Ribeiro,GO,eduardo.ribeiro@mail.net,Transferência Bancária
32868764-f706-442d-8c11-275c52de2564,2022-02-23 00:00:00,Aventuras em Marte,Livros,3,23.41,70.23,Patrícia Rocha,AL,patrícia.rocha@mail.net,Boleto Bancário
ef895666-ad6c-4e38-89ef-260d9971f250,2023-10-11 00:00:00,Barraca de Camping,Esportes e Lazer,4,2809.51,11238.04,Larissa Nunes,MG,larissa.nunes@example.com,Boleto Bancário
d2b84ffd-83b8-46f8-a32f-19b697da0c03,2024-06-03 00:00:00,Camiseta Básica,Roupas,1,880.64,880.64,Carlos Rocha,SE,carlos.rocha@example.com,Cartão de Crédito
b1604930-c270-417a-ac62-c50d8960ea06,2024-03-01 00:00:00,Barraca de Camping,Esportes e Lazer,1,1476.21,1476.21,Helena Martins,DF,helena.martins@example.com,PIX
22fa7893-4f77-4a79-be01-cc0691631ab8,2022-07-24 00:00:00,Poemas ao Luar,Livros,4,955.63,3822.52,Daniela Martins,MT,daniela.martins@email.com,Transferência Bancária
5b16f438-a017-43bf-83df-db23935606ae,2024-07-17 00:00:00,Jaqueta de Couro,Roupas,4,2599.6,10398.4,Gustavo Almeida,AM,gustavo.almeida@web.org,Cartão de Crédito
e9152dd9-17d8-4dc4-af0a-0d5a2b568c41,2022-11-19 00:00:00,Smartwatch Fit,Eletrônicos,2,3254.52,6509.04,Sofia Silva,MS,sofia.silva@mail.net,Transferência Bancária
923f7005-dbfd-42a8-8498-2bc49c646e46,2023-07-08 00:00:00,Cafeteira Express,Casa e Cozinha,4,4716.99,18867.96,Patrícia Oliveira,PA,patrícia.oliveira@mail.net,Boleto Bancário
bf04195c-827d-49a8-aac2-8565c0039352,2022-04-04 00:00:00,Camiseta Básica,Roupas,2,4227.83,8455.66,Otávio Silva,GO,otávio.silva@teste.br,PayPal
3086c96f-ee4f-4c5b-af4e-2a92508edaed,2023-01-06 00:00:00,Liquidificador Turbo,Casa e Cozinha,2,3919.24,7838.48,Daniela Rocha,PA,daniela.rocha@web.org,PIX
13e6ad0b-3137-4772-9d29-2b1839db033c,2024-05-28 00:00:00,Barraca de Camping,Esportes e Lazer,5,4422.96,22114.8,Bruno Oliveira,ES,bruno.oliveira@mail.net,Transferência Bancária
7faf354c-4046-4906-a9c9-b3a7b4432e61,2022-07-03 00:00:00,Camiseta Básica,Roupas,4,2809.96,11239.84,Otávio Nunes,PA,otávio.nunes@teste.br,Boleto Bancário
747ec098-f6c5-4148-83f5-ba349e746e7e,2024-03-17 00:00:00,Smartwatch Fit,Eletrônicos,3,3533.93,10601.79,Patrícia Ferreira,RJ,patrícia.ferreira@email.com,Transferência Bancária
b14cecd7-ac56-4820-bd9e-51f3227c19b9,2024-12-27 00:00:00,Calça Jeans Slim,Roupas,5,831.09,4155.45,Igor Rocha,MA,igor.rocha@email.com,PayPal
2e823bc8-a85f-40c1-b5dd-94ed5c8adf20,2022-12-24 00:00:00,Smartwatch Fit,Eletrônicos,5,126.38,631.9,Kaique Dias,,kaique.dias@example.com,PayPal
41192422-e8e0-4fff-aabd-98966b247663,2022-11-15 00:00:00,Laptop Pro,Eletrônicos,5,1094.66,5473.3,Julia Rocha,,julia.rocha@teste.br,Cartão de Crédito
35533b13-6c82-4d8f-87c6-a73a401af30c,2024-12-22 00:00:00,Poemas ao Luar,Livros,5,3823.31,19116.55,Otávio Rodrigues,PE,otávio.rodrigues@email.com,Boleto Bancário
5a55f56b-7d30-490f-a1d1-6367ccc312b9,2024-01-16 00:00:00,Jaqueta de Couro,Roupas,3,144.58,433.74,Larissa Lima,GO,larissa.lima@email.com,Transferência Bancária
9e473173-6a49-42d7-9508-38ccc5e839ce,2023-11-29 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,1,1478.26,1478.26,Helena Santos,SP,,PIX
fa85f08f-ebd7-4e1b-9335-58d1d84e82e0,2023-08-20 00:00:00,Cozinha para Iniciantes,Livros,2,3231.77,6463.54,Rafael Dias,PR,rafael.dias@email.com,PIX
84a01916-90ad-4d58-959b-a8cf2bb9380f,2022-07-17 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,5,3092.49,15462.45,Gustavo Ribeiro,AP,gustavo.ribeiro@teste.br,Transferência Bancária
9e313936-6b8a-4cc4-9999-04e61b2a6134,2022-08-12 00:00:00,Barraca de Camping,Esportes e Lazer,4,1766.41,7065.64,Kaique Santos,RR,kaique.santos@web.org,Boleto Bancário
75a0374a-e810-4ba8-8bda-69dd24ba3c20,2024-08-11 00:00:00,Barraca de Camping,Esportes e Lazer,1,4838.88,4838.88,Daniela Barbosa,DF,daniela.barbosa@web.org,Boleto Bancário
0d1add6d-4169-4324-be22-8fd01f99619e,2024-04-09 00:00:00,Cafeteira Express,Casa e Cozinha,3,1892.68,5678.04,Valentina Silva,PE,valentina.silva@email.com,Cartão de Crédito
404f31d0-8686-4eee-826f-aa5a7854c329,2022-11-24 00:00:00,Cozinha para Iniciantes,Livros,1,4973.17,4973.17,Valentina Pereira,,valentina.pereira@email.com,PIX
a7830856-5b82-48de-beff-384927b145c0,2023-06-01 00:00:00,Laptop Pro,Eletrônicos,1,1394.14,1394.14,Igor Souza,SP,igor.souza@web.org,Cartão de Crédito
47dc1481-2d47-41d0-9308-99c43589d8d6,2023-02-20 00:00:00,Poemas ao Luar,Livros,5,3302.79,16513.95,Kaique Santos,MS,kaique.santos@mail.net,PIX
883b6a89-2bbc-4fc3-b164-7af06bcafb68,2022-12-21 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,3,2141.89,6425.67,Valentina Oliveira,PR,valentina.oliveira@web.org,Cartão de Crédito
e8d149a4-916f-4187-95fc-16995961ae32,2023-12-08 00:00:00,Laptop Pro,Eletrônicos,1,3635.51,3635.51,Fernanda Almeida,SC,fernanda.almeida@web.org,Cartão de Crédito
53002461-5f5b-478f-b4b5-f1f5503a6fa0,2023-08-30 00:00:00,Poemas ao Luar,Livros,5,3188.56,15942.8,Marcos Rocha,TO,marcos.rocha@example.com,Cartão de Crédito
57b0931a-59c7-49b3-97e6-f7e5c335c9da,2023-10-08 00:00:00,Poemas ao Luar,Livros,5,,4204.0,Larissa Castro,GO,larissa.castro@email.com,PayPal
c2b56e6c-259a-44ad-af50-eae3ca75bb42,2024-04-16 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,4,1181.77,4727.08,Valentina Barbosa,MT,valentina.barbosa@example.com,Transferência Bancária
570769c6-7d87-4ce2-b65e-6c9e35df9a31,2023-07-03 00:00:00,O Segredo do Vale,Livros,2,3594.58,7189.16,Daniela Castro,PR,daniela.castro@example.com,Transferência Bancária
7759594a-1a75-40ce-ad66-cf4060c96c9d,2024-06-12 00:00:00,Moletom com Capuz,Roupas,2,2237.39,4474.78,Bruno Ribeiro,BA,bruno.ribeiro@example.com,PIX
2cc3d2f0-636a-434a-a456-0daaedc0788c,2023-09-23 00:00:00,O Segredo do Vale,Livros,3,3045.52,9136.56,Valentina Souza,MT,valentina.souza@mail.net,PayPal
b7a28dda-e53a-467f-a87d-9421ec431a24,2023-09-16 00:00:00,Tênis de Corrida,Esportes e Lazer,2,3552.93,7105.86,Bruno Ribeiro,,bruno.ribeiro@teste.br,Cartão de Crédito
558c7bb2-6268-4aa4-9782-db6411f02ca7,2024-07-18 00:00:00,Kit de Pesca Completo,Esportes e Lazer,4,541.51,2166.04,Valentina Ferreira,MG,valentina.ferreira@web.org,Transferência Bancária
faf97ce5-a661-48d4-bf77-3b6c10d481db,2023-08-21 00:00:00,Vestido Floral,Roupas,5,2643.38,13216.9,Natália Almeida,GO,natália.almeida@web.org,Cartão de Crédito
